EcoBoundaryName,AdminBoundaryName,SPUID,DMID,Name,DMStructureID,DMRow,DMColumn,Proportion,Source,Sink
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,3,28,0.017343,Softwood Other,CO
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,4,4,1,Softwood Submerchantable,Softwood Submerchantable
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,5,15,0.5,Softwood Coarse Roots,Aboveground Fast DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,5,16,0.5,Softwood Coarse Roots,Belowground Fast DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,6,13,0.33023,Softwood Fine Roots,Aboveground Very Fast DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,6,14,0.5,Softwood Fine Roots,Belowground Very Fast DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,6,26,0.152793,Softwood Fine Roots,CO2
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,6,27,0.001698,Softwood Fine Roots,CH4
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,6,28,0.015279,Softwood Fine Roots,CO
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,7,22,1,Hardwood Merchantable,Hardwood Stem Snag
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,8,13,0.011191,Hardwood Foliage,Aboveground Very Fast DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,8,26,0.889928,Hardwood Foliage,CO2
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,8,27,0.009888,Hardwood Foliage,CH4
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,8,28,0.088993,Hardwood Foliage,CO
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,9,23,0.94558,Hardwood Other,Hardwood Branch Snag
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,9,26,0.048978,Hardwood Other,CO2
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,9,27,0.000544,Hardwood Other,CH4
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,9,28,0.004898,Hardwood Other,CO
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,10,10,1,Hardwood Submerchantable,Hardwood Submerchantable
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,11,15,0.5,Hardwood Coarse roots,Aboveground Fast DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,11,16,0.5,Hardwood Coarse roots,Belowground Fast DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,12,13,0.388426,Hardwood Fine Roots,Aboveground Very Fast DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,12,14,0.5,Hardwood Fine Roots,Belowground Very Fast DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,12,26,0.100417,Hardwood Fine Roots,CO2
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,12,27,0.001116,Hardwood Fine Roots,CH4
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,12,28,0.010042,Hardwood Fine Roots,CO
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,13,13,0.04922,Aboveground Very Fast DOM,Aboveground Very Fast DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,13,26,0.855702,Aboveground Very Fast DOM,CO2
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,13,27,0.009508,Aboveground Very Fast DOM,CH4
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,13,28,0.08557,Aboveground Very Fast DOM,CO
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,14,14,1,Belowground Very Fast DOM,Belowground Very Fast DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,15,15,0.407503,Aboveground Fast DOM,Aboveground Fast DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,15,26,0.533247,Aboveground Fast DOM,CO2
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,15,27,0.005925,Aboveground Fast DOM,CH4
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,15,28,0.053325,Aboveground Fast DOM,CO
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,16,16,1,Belowground Fast DOM,Belowground Fast DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,17,17,0.853235,Medium DOM,Medium DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,17,26,0.132089,Medium DOM,CO2
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,17,27,0.001468,Medium DOM,CH4
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,17,28,0.013209,Medium DOM,CO
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,18,18,0.675951,Aboveground Slow DOM,Aboveground Slow DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,18,26,0.291644,Aboveground Slow DOM,CO2
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,18,27,0.00324,Aboveground Slow DOM,CH4
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,18,28,0.029164,Aboveground Slow DOM,CO
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,19,19,1,Belowground Slow DOM,Belowground Slow DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,20,17,1,Softwood Stem Snag,Medium DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,21,15,1,Softwood Branch Snag,Aboveground Fast DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,22,17,1,Hardwood Stem Snag,Medium DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,23,15,1,Hardwood Branch Snag,Aboveground Fast DOM
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,24,24,1,Black Carbon,Black Carbon
Atlantic Maritime,Nova Scotia,5,362,Wildfire for Nova Scotia - Atlantic Maritimes (NIR2011),2,25,24,1,Peat,Black Carbon
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,1,20,1,Softwood Merchantable,Softwood Stem Snag
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,2,13,0.014902,Softwood Foliage,Aboveground Very Fast DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,2,26,0.886588,Softwood Foliage,CO2
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,2,27,0.009851,Softwood Foliage,CH4
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,2,28,0.088659,Softwood Foliage,CO
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,3,21,0.807299,Softwood Other,Softwood Branch Snag
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,3,26,0.173431,Softwood Other,CO2
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,3,27,0.001927,Softwood Other,CH4
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,3,28,0.017343,Softwood Other,CO
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,4,4,1,Softwood Submerchantable,Softwood Submerchantable
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,5,15,0.5,Softwood Coarse Roots,Aboveground Fast DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,5,16,0.5,Softwood Coarse Roots,Belowground Fast DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,6,13,0.33023,Softwood Fine Roots,Aboveground Very Fast DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,6,14,0.5,Softwood Fine Roots,Belowground Very Fast DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,6,26,0.152793,Softwood Fine Roots,CO2
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,6,27,0.001698,Softwood Fine Roots,CH4
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,6,28,0.015279,Softwood Fine Roots,CO
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,7,22,1,Hardwood Merchantable,Hardwood Stem Snag
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,8,13,0.011191,Hardwood Foliage,Aboveground Very Fast DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,8,26,0.889928,Hardwood Foliage,CO2
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,8,27,0.009888,Hardwood Foliage,CH4
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,8,28,0.088993,Hardwood Foliage,CO
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,9,23,0.94558,Hardwood Other,Hardwood Branch Snag
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,9,26,0.048978,Hardwood Other,CO2
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,9,27,0.000544,Hardwood Other,CH4
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,9,28,0.004898,Hardwood Other,CO
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,10,10,1,Hardwood Submerchantable,Hardwood Submerchantable
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,11,15,0.5,Hardwood Coarse roots,Aboveground Fast DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,11,16,0.5,Hardwood Coarse roots,Belowground Fast DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,12,13,0.388426,Hardwood Fine Roots,Aboveground Very Fast DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,12,14,0.5,Hardwood Fine Roots,Belowground Very Fast DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,12,26,0.100417,Hardwood Fine Roots,CO2
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,12,27,0.001116,Hardwood Fine Roots,CH4
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,12,28,0.010042,Hardwood Fine Roots,CO
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,13,13,0.04922,Aboveground Very Fast DOM,Aboveground Very Fast DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,13,26,0.855702,Aboveground Very Fast DOM,CO2
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,13,27,0.009508,Aboveground Very Fast DOM,CH4
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,13,28,0.08557,Aboveground Very Fast DOM,CO
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,14,14,1,Belowground Very Fast DOM,Belowground Very Fast DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,15,15,0.407503,Aboveground Fast DOM,Aboveground Fast DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,15,26,0.533247,Aboveground Fast DOM,CO2
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,15,27,0.005925,Aboveground Fast DOM,CH4
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,15,28,0.053325,Aboveground Fast DOM,CO
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,16,16,1,Belowground Fast DOM,Belowground Fast DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,17,17,0.853235,Medium DOM,Medium DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,17,26,0.132089,Medium DOM,CO2
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,17,27,0.001468,Medium DOM,CH4
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,17,28,0.013209,Medium DOM,CO
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,18,18,0.675951,Aboveground Slow DOM,Aboveground Slow DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,18,26,0.291644,Aboveground Slow DOM,CO2
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,18,27,0.00324,Aboveground Slow DOM,CH4
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,18,28,0.029164,Aboveground Slow DOM,CO
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,19,19,1,Belowground Slow DOM,Belowground Slow DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,20,17,1,Softwood Stem Snag,Medium DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,21,15,1,Softwood Branch Snag,Aboveground Fast DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,22,17,1,Hardwood Stem Snag,Medium DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,23,15,1,Hardwood Branch Snag,Aboveground Fast DOM
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,24,24,1,Black Carbon,Black Carbon
Atlantic Maritime,Prince Edward Island,6,404,Wildfire for Prince Edward Island - Atlantic Maritime (NIR2011),2,25,24,1,Peat,Black Carbon
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,1,20,1,Softwood Merchantable,Softwood Stem Snag
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,2,13,0.004203,Softwood Foliage,Aboveground Very Fast DOM
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,2,26,0.896217,Softwood Foliage,CO2
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,2,27,0.009958,Softwood Foliage,CH4
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,2,28,0.089622,Softwood Foliage,CO
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,3,21,0.577477,Softwood Other,Softwood Branch Snag
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,3,26,0.380271,Softwood Other,CO2
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,3,27,0.004225,Softwood Other,CH4
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,3,28,0.038027,Softwood Other,CO
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,4,4,1,Softwood Submerchantable,Softwood Submerchantable
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,5,15,0.5,Softwood Coarse Roots,Aboveground Fast DOM
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,5,16,0.5,Softwood Coarse Roots,Belowground Fast DOM
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,6,13,0.458855,Softwood Fine Roots,Aboveground Very Fast DOM
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,6,14,0.5,Softwood Fine Roots,Belowground Very Fast DOM
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,6,26,0.03703,Softwood Fine Roots,CO2
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,6,27,0.000411,Softwood Fine Roots,CH4
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,6,28,0.003703,Softwood Fine Roots,CO
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,7,22,1,Hardwood Merchantable,Hardwood Stem Snag
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,8,13,0.003376,Hardwood Foliage,Aboveground Very Fast DOM
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,8,26,0.896962,Hardwood Foliage,CO2
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,8,27,0.009966,Hardwood Foliage,CH4
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,8,28,0.089696,Hardwood Foliage,CO
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,9,23,0.695479,Hardwood Other,Hardwood Branch Snag
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,9,26,0.274069,Hardwood Other,CO2
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,9,27,0.003045,Hardwood Other,CH4
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,9,28,0.027407,Hardwood Other,CO
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,10,10,1,Hardwood Submerchantable,Hardwood Submerchantable
Atlantic Maritime,New Brunswick,7,361,Wildfire for New Brunswick - Atlantic Maritimes (NIR2011),2,11,15,0.5,Hardwood Coarse roots,Aboveground Fast DOM
