"","ID","Area_ha","EcoBoundaryName_select","AdminBoundaryName_select","Low_frac","Mod_frac","High_frac","Median_BUI","MCE","CH4_MgC","CO_MgC","CO2_MgC","NMOG_MgC","PM10_MgC","PM25_MgC","SumC_direct_emissions","ER_CO_CO2","ER_CH4_CO2","Prop_surface","CO2e_Mg","X","Y","unit_id","MgC_perha"
"574","803",12117.6736401,"Montane Cordillera","British Columbia",0.286,0.249,0.374,104.762,0.898,4571.578,57707.18,323572.518,12665.314,17378.355,14584.419,430479.364,0.178,0.014,0.717,1508843.674,-124.79770746728,55.3279590036091,42,35.5249181307748
"575","1384",205.993735661,"Montane Cordillera","British Columbia",0.309,0.393,0.132,98.523,0.897,69.161,872.846,4822.593,191.483,262.732,220.42,6439.234,0.181,0.014,0.717,22559.806,-125.901180465055,55.0381647333441,42,31.2593680547496
"576","804",334.507947054,"Montane Cordillera","British Columbia",0.317,0.209,0.254,115.101,0.897,108.59,1367.031,7542.655,299.851,411.42,345.125,10074.672,0.181,0.014,0.717,35304.678,-125.337532293896,55.3261370226443,42,30.1178853558706
"577","870",357.762142343,"Montane Cordillera","British Columbia",0.141,0.246,0.56,91.765,0.901,141.283,1791.241,10334.083,393.548,540.026,453.555,13653.737,0.173,0.014,0.717,47876.928,-126.751669264623,55.0704693663227,42,38.1642867816619
"578","815",471.761123446,"Montane Cordillera","British Columbia",0.38,0.271,0.226,99.682,0.896,165.734,2090.816,11520.109,458.636,629.287,527.907,15392.489,0.181,0.014,0.717,53925.076,-126.721089768873,55.3778901461628,42,32.6277182137538
"579","814",2046.79856785,"Montane Cordillera","British Columbia",0.229,0.22,0.382,94.628,0.899,696.506,8812.946,49891.861,1934.99,2655.098,2228.879,66220.28,0.177,0.014,0.717,232114.338,-126.724312862788,55.6433865897837,42,32.3531006129046
"580","809",541.388576782,"Montane Cordillera","British Columbia",0.299,0.094,0.517,103.15,0.899,204.578,2584.222,14573.834,567.292,778.403,653.358,19361.687,0.177,0.014,0.717,67870.289,-126.376538481911,55.7688927254658,42,35.7630135365718
"581","808",4209.23602487,"Montane Cordillera","British Columbia",0.36,0.195,0.349,96.962,0.897,1529.13,19315.198,107536.029,4238.476,5815.653,4880.043,143314.53,0.18,0.014,0.717,502173.436,-126.365422399013,55.893352989961,42,34.0476345715078
"582","817",226.138340728,"Montane Cordillera","British Columbia",0.361,0.147,0.155,91.505,0.895,57.62,727.337,3962.912,159.5,218.844,183.549,5309.763,0.184,0.015,0.717,18594.075,-127.257864627152,55.7286137521953,42,23.4801537099213
"583","766",4139.07121233,"Montane Cordillera","British Columbia",0.09,0.289,0.579,115.233,0.9,1755.285,22172.13,127467.586,4869.991,6682.492,5611.304,168558.787,0.174,0.014,0.717,591219.536,-124.905127493455,53.1998545756424,42,40.7238190292246
"584","908",25169.2336841,"Montane Cordillera","British Columbia",0.2,0.375,0.354,104.113,0.899,9848.308,124415.259,703780.695,27314.07,37478.811,31460.021,934297.165,0.177,0.014,0.717,3275359.117,-125.185172615543,53.5987334679957,42,37.1206043348955
"585","765",240.858403665,"Montane Cordillera","British Columbia",0.404,0.279,0.08,100.902,0.895,72.077,907.813,4910.661,199.015,273.056,228.965,6591.587,0.185,0.015,0.717,23083.284,-124.625894412059,52.9716642034783,42,27.3670625550104
"586","760",600.175963911,"Montane Cordillera","British Columbia",0.266,0.256,0.329,146.664,0.897,226.779,2847.342,15792.713,624.565,856.954,718.879,21067.231,0.18,0.014,0.717,73859.421,-124.796773950558,53.9762742740923,42,35.1017572625152
"587","807",3973.26702194,"Montane Cordillera","British Columbia",0.212,0.286,0.378,137.859,0.898,1549.705,19487.984,109183.372,4276.256,5867.482,4923.419,145288.218,0.178,0.014,0.717,509436.377,-124.384632634687,53.7612461514928,42,36.5664369391064
"588","759",682.040679965,"Montane Cordillera","British Columbia",0.317,0.188,0.179,127.722,0.896,196.017,2461.731,13425.457,539.727,740.531,621.001,17984.464,0.183,0.015,0.717,63016.675,-124.317210319744,53.6811491884277,42,26.368608982272
"589","1263",148.19689762,"Montane Cordillera","British Columbia",0.146,0.34,0.351,84.812,0.9,50.303,638.266,3659.328,140.21,192.394,161.569,4842.069,0.174,0.014,0.717,16974.015,-124.508431274038,53.9509743453072,42,32.6732143368873
"590","903",32827.8128545,"Montane Cordillera","British Columbia",0.255,0.271,0.359,94.275,0.899,11828.895,149640.791,844286.145,32851.803,45077.354,37838.074,1121523.061,0.177,0.014,0.717,3930818.465,-124.084530942916,53.5509022559173,42,34.1638069514662
"591","757",7026.62565596,"Montane Cordillera","British Columbia",0.246,0.229,0.33,114.959,0.898,2401.59,30268.163,169338.278,6642.195,9113.835,7647.813,225411.873,0.179,0.014,0.717,790153.895,-123.658458747361,53.161595901259,42,32.0796757984119
"592","805",1957.78477372,"Montane Cordillera","British Columbia",0.224,0.298,0.356,113.698,0.898,734.577,9263.524,52091.993,2033.189,2789.789,2341.333,69254.405,0.178,0.014,0.717,242786.466,-123.813315550162,53.4696894632016,42,35.3738602575855
"593","756",3756.82732612,"Montane Cordillera","British Columbia",0.204,0.326,0.33,115.129,0.898,1386.53,17482.605,98351.887,3837.157,5265.058,4418.718,130741.955,0.178,0.014,0.717,458357.62,-123.634492174638,53.2732631759426,42,34.8011616320488
"594","754",533.567000633,"Montane Cordillera","British Columbia",0.228,0.224,0.389,147.094,0.898,201.276,2528.541,14120.336,554.761,761.185,638.647,18804.747,0.179,0.014,0.717,65937.292,-124.267635483293,54.2251049470691,42,35.2434595424584
"595","753",170.316812116,"Montane Cordillera","British Columbia",0.298,0.315,0.25,95.361,0.898,59.126,747.163,4168.214,163.967,224.982,188.798,5552.25,0.179,0.014,0.717,19455.418,-123.333457218199,53.3912374147566,42,32.5995415896961
"596","863",1055.27101139,"Montane Cordillera","British Columbia",0.129,0.365,0.466,99.827,0.9,429.94,5440.945,31195.111,1195.08,1639.863,1377.001,41277.94,0.174,0.014,0.717,144741.587,-122.07598479348,50.1743018046147,42,39.1159612596851
"597","811",915.473906235,"Montane Cordillera","British Columbia",0.094,0.406,0.45,78.919,0.901,351.603,4471.068,25953.842,982.64,1348.399,1132.754,34240.306,0.172,0.014,0.717,120049.459,-122.0226238682,50.3654123708655,42,37.4017279649373
"598","810",117.925175879,"Montane Cordillera","British Columbia",0.071,0.19,0.576,113.571,0.901,43.783,553.368,3195.518,121.564,166.809,140.087,4221.13,0.173,0.014,0.717,14806.731,-121.593906270266,49.8873720515869,42,35.7949858334847
"599","858",12051.8319478,"Montane Cordillera","British Columbia",0.205,0.173,0.59,145.247,0.899,5300.555,66663.136,376526.885,14631.532,20076.29,16849.114,500047.513,0.177,0.014,0.717,1753776.678,-121.582312664797,50.0329938778705,42,41.4914110291159
"600","856",6018.49004327,"Montane Cordillera","British Columbia",0.233,0.236,0.422,142.485,0.898,2396.975,30128.372,168616.636,6610.74,9070.618,7610.892,224434.232,0.179,0.014,0.717,786967.031,-121.748030566277,50.3405863883951,42,37.2907872882447
"601","1535",121.795516405,"Montane Cordillera","British Columbia",0.068,0.148,0.607,34.372,0.905,34.588,447.34,2719.702,98.536,135.229,113.789,3549.184,0.164,0.013,0.717,12440.385,-121.905454683729,50.4468756292853,42,29.1405144028298
"602","1502",109.232333456,"Montane Cordillera","British Columbia",0.246,0.252,0.374,88.08,0.899,38.28,484.971,2747.712,106.49,146.121,122.672,3646.246,0.177,0.014,0.717,12779.373,-121.268073271202,49.9398296659211,42,33.380647328831
"603","1563",476.108647583,"Montane Cordillera","British Columbia",0.31,0.394,0.206,,0.927,37.322,578.514,4703.581,130.175,178.848,152.797,5781.236,0.123,0.008,0.686,20166.18,-122.042940693595,50.2985572132853,42,12.1426821994284
"604","865",174.298650966,"Montane Cordillera","British Columbia",0.086,0.168,0.603,59.39,0.903,57.052,730.308,4332.452,160.664,220.478,185.351,5686.305,0.169,0.013,0.717,19936.586,-122.936478826668,51.1397764628143,42,32.6239185930889
"605","813",238.944055524,"Montane Cordillera","British Columbia",0.198,0.252,0.427,89.88,0.9,85.497,1083.412,6183.561,237.95,326.509,274.157,8191.087,0.175,0.014,0.717,28714.033,-122.539671959651,50.7949980258723,42,34.2803547970134
"606","881",9002.07578385,"Montane Cordillera","British Columbia",0.192,0.262,0.45,115.788,0.899,3522.105,44431.122,251643.831,9754.117,13384.024,11234.43,333969.628,0.177,0.014,0.717,1171020.94,-122.298272954762,50.738036939532,42,37.0991797913046
"607","758",401.709945093,"Montane Cordillera","British Columbia",0.341,0.366,0.218,111.707,0.897,154.157,1941.682,10724.617,425.919,584.397,490.247,14321.018,0.181,0.014,0.717,50183.946,-121.886461883123,50.7886399757898,42,35.6501455215019
"608","752",461.998870505,"Montane Cordillera","British Columbia",0.12,0.3,0.412,80.115,0.901,154.937,1969.126,11385.074,432.707,593.765,498.754,15034.363,0.173,0.014,0.717,52708.254,-121.932743679787,51.6360625117233,42,32.5419908138873
"609","1268",152.3993428,"Montane Cordillera","British Columbia",0.106,0.073,0.161,36.605,0.902,17.206,221.779,1296.427,48.783,66.945,56.273,1707.413,0.171,0.013,0.717,5979.243,-120.992803617433,51.3745604361419,42,11.203545688781
"610","854",36068.6847125,"Montane Cordillera","British Columbia",0.137,0.29,0.486,162.811,0.899,15340.207,192704.381,1088068.514,42292.647,58030.58,48699.89,1445136.218,0.177,0.014,0.717,5068997.581,-120.012919411644,49.1170989744506,42,40.066230014181
"611","750",6971.10852743,"Montane Cordillera","British Columbia",0.261,0.18,0.022,212.55,0.893,1427.781,17797.071,94239.136,3897.345,5347.005,4480.045,127188.383,0.189,0.015,0.717,445629.034,-119.573432232853,49.0279240545183,42,18.2450728602973
"612","901",1355.64410139,"Montane Cordillera","British Columbia",0.304,0.367,0.096,244.327,0.895,480.581,5995.707,32360.258,1313.735,1802.447,1510.831,43463.559,0.185,0.015,0.717,152357.767,-119.681660495318,49.2885265538614,42,32.0611869704113
"613","852",9332.78307722,"Montane Cordillera","British Columbia",0.254,0.4,0.27,152.308,0.897,3862.264,48469.607,268558.015,10631.207,14586.83,12236.052,358343.976,0.18,0.014,0.717,1256342.016,-120.414592143802,50.4606730504532,42,38.3962611190082
"614","851",611.238808891,"Montane Cordillera","British Columbia",0.031,0.187,0.731,165.36,0.9,278.052,3497.977,20103.664,768.155,1054.034,884.943,26586.826,0.174,0.014,0.717,93292.726,-119.910601866934,49.7733415508526,42,43.4966262175626
"615","834",12969.3602332,"Montane Cordillera","British Columbia",0.191,0.527,0.181,224.251,0.897,5526.214,69111.477,381108.845,15154.082,20792.222,17437.463,509130.302,0.181,0.015,0.717,1785414.192,-119.560607912902,49.9467602779485,42,39.2563929789449
"616","897",35112.584387,"Montane Cordillera","British Columbia",0.245,0.271,0.417,132.143,0.898,14411.046,181313.554,1015762.995,39786.636,54591.592,45808.729,1351674.552,0.178,0.014,0.717,4739223.678,-119.597591967512,50.9750163622121,42,38.4954447414711
"617","833",138.151996079,"Montane Cordillera","British Columbia",0.164,0.111,0.655,42.789,0.904,45.167,581.607,3470.681,128.01,175.671,147.733,4548.869,0.168,0.013,0.717,15942.005,-120.746122177768,52.4543636212885,42,32.9265528483483
"618","802",747.628890612,"Montane Cordillera","British Columbia",0.072,0.436,0.384,50.317,0.903,244.222,3134.081,18538.009,689.49,946.183,795.444,24347.427,0.169,0.013,0.717,85334.032,-121.061596677203,52.6283383079516,42,32.566193342354
"619","747",210.232680252,"Montane Cordillera","British Columbia",0.163,0.376,0.272,52.11,0.901,61.413,786.674,4569.156,172.955,237.336,199.432,6026.966,0.172,0.013,0.717,21115.355,-120.467819532587,52.8388608780611,42,28.6680738350272
"620","748",267.145880539,"Montane Cordillera","British Columbia",0.194,0.298,0.387,76.604,0.9,92.24,1172.489,6724.229,257.589,353.461,296.851,8896.859,0.174,0.014,0.717,31182.587,-121.364304661561,52.6966465192562,42,33.3033733555969
"621","751",257.620101379,"Montane Cordillera","British Columbia",0.132,0.289,0.276,103.786,0.899,75.995,960.356,5450.512,210.86,289.332,242.887,7229.942,0.176,0.014,0.717,25347.717,-122.245587881675,52.6042120082232,42,28.0643550767167
"622","745",1056.00600728,"Montane Cordillera","British Columbia",0.118,0.31,0.489,53.372,0.903,357.258,4579.518,27014.841,1007.353,1382.374,1162.035,35503.379,0.17,0.013,0.717,124437.555,-120.101676400334,53.3074729774856,42,33.6204327960667
"623","605",130336.113297,"Montane Cordillera","British Columbia",0.181,0.329,0.38,106.415,0.899,49296,622674.312,3530249.262,136710.004,187586.286,157468.518,4683984.382,0.176,0.014,0.717,16422018.556,-124.911112683036,55.9559756339057,42,35.9377325555696
"624","850",11780.445212,"Montane Cordillera","British Columbia",0.323,0.207,0.315,110.082,0.897,4123.369,51967.611,288431.022,11401.396,15643.801,13125.169,384692.368,0.18,0.014,0.717,1348158.934,-124.245715958736,55.4535666761042,42,32.6551637970472
"625","849",19209.3676902,"Montane Cordillera","British Columbia",0.199,0.111,0.592,121.165,0.899,7607.035,95933.743,545416.615,21062.867,28901.383,24261.42,723183.063,0.176,0.014,0.717,2536126.1,-123.621106313817,55.2832601893984,42,37.6474163368191
"626","1418",129.041469573,"Montane Cordillera","British Columbia",0.101,0.242,0.47,82.368,0.901,42.773,543.533,3155.402,119.453,163.916,137.699,4162.776,0.172,0.014,0.717,14596.156,-123.889874478674,55.6653821693655,42,32.2592110410295
"627","848",2917.71703404,"Montane Cordillera","British Columbia",0.089,0.419,0.423,92.728,0.901,1140.604,14457.293,83326.045,3176.212,4358.381,3660.37,110118.906,0.174,0.014,0.717,386131.97,-124.090772188812,56.0011543475986,42,37.7414618056791
"628","847",287.274672414,"Montane Cordillera","British Columbia",0.053,0.1,0.735,109.191,0.902,113.178,1432.295,8344.195,314.752,431.907,362.805,10999.132,0.172,0.014,0.717,38587.576,-123.533511634902,55.570732032133,42,38.2878584720787
"629","846",445.822717477,"Montane Cordillera","British Columbia",0.052,0.163,0.72,109.322,0.901,184.758,2337.766,13594.702,513.699,704.902,592.095,17927.922,0.172,0.014,0.717,62893.062,-123.166844136333,55.8328279795409,42,40.2131190206226
"630","898",569.278354538,"Montane Cordillera","British Columbia",0.16,0.238,0.561,103.278,0.9,233.079,2948.029,16894.706,647.5,888.483,746.045,22357.842,0.174,0.014,0.717,78401.479,-123.127279426389,55.8990876575576,42,39.2740068575848
"631","787",1136.54473389,"Montane Cordillera","British Columbia",0.164,0.335,0.322,127.624,0.898,411.58,5182.715,29175.262,1137.473,1560.752,1309.823,38777.606,0.178,0.014,0.717,135969.426,-114.992324235458,49.2111440267697,42,34.1188559004428
"632","789",1005.5777983,"Montane Cordillera","British Columbia",0.191,0.261,0.483,117.796,0.899,409.652,5166.897,29289.886,1134.328,1556.46,1306.497,38863.719,0.176,0.014,0.717,136276.708,-116.168724219567,49.366362753616,42,38.6481474289725
"633","786",1027.75910839,"Montane Cordillera","British Columbia",0.208,0.374,0.379,106.326,0.899,418.155,5280.793,29861.371,1159.313,1590.741,1335.255,39645.628,0.177,0.014,0.717,138989.025,-114.917508379513,49.7140459891779,42,38.5748252449015
"634","839",2871.03270447,"Montane Cordillera","British Columbia",0.146,0.267,0.458,145.82,0.899,1142.513,14369.339,81215.835,3153.901,4327.55,3631.959,107841.097,0.177,0.014,0.717,378229.484,-115.419658460981,49.6894583607079,42,37.561779366741
"635","733",4215.71976569,"Montane Cordillera","British Columbia",0.026,0.394,0.309,148.004,0.899,1430.694,18003.075,102512.152,3952.392,5423.248,4552.323,135873.883,0.176,0.014,0.717,476631.412,-115.734574017561,49.6432269837067,42,32.2302929397303
"636","734",352.490385662,"Montane Cordillera","British Columbia",0.052,0.173,0.144,57.809,0.902,48.513,620.512,3621.212,136.433,187.221,157.329,4771.22,0.171,0.013,0.717,16720.96,-115.760866851689,49.7421815053917,42,13.5357450701509
"637","785",1823.92891283,"Montane Cordillera","British Columbia",0.161,0.391,0.345,128.011,0.899,724.254,9120.792,51419.944,2001.873,2746.821,2305.281,68318.966,0.177,0.014,0.717,239561.67,-114.983588414787,50.1762446300049,42,37.4570332864545
"638","893",4216.00441841,"Montane Cordillera","British Columbia",0.285,0.29,0.324,153.483,0.897,1693.388,21246.451,117537.167,4659.904,6393.728,5363.127,156893.764,0.181,0.014,0.717,550050.958,-115.636870514323,50.298497767836,42,37.2138518913531
"639","841",424.589369263,"Montane Cordillera","British Columbia",0.302,0.32,0.271,98.914,0.898,154.393,1949.887,10878.494,427.898,587.125,492.686,14490.483,0.179,0.014,0.717,50778.872,-116.737601074174,50.0898868807523,42,34.1282284696682
"640","790",318.54349043,"Montane Cordillera","British Columbia",0.078,0.156,0.68,76.53,0.902,118.221,1505.747,8859.699,331.095,454.347,381.824,11650.934,0.17,0.013,0.717,40859.541,-116.611906780298,50.1229996308969,42,36.5756461834221
"641","793",408.05612405,"Montane Cordillera","British Columbia",0.148,0.206,0.568,101.865,0.9,160.366,2029.165,11656.604,445.723,611.613,513.596,15417.067,0.174,0.014,0.717,54064.174,-116.793544256928,50.1814669565679,42,37.7817317063741
"642","838",597.146601222,"Montane Cordillera","British Columbia",0.224,0.248,0.317,89.529,0.899,189.753,2402.953,13588.613,527.6,723.947,607.735,18040.601,0.177,0.014,0.717,63227.871,-115.353586785466,50.5048519801233,42,30.2113433503293
"643","738",584.514722684,"Montane Cordillera","British Columbia",0.15,0.248,0.512,87.511,0.901,218.788,2775.876,16002.311,609.886,836.884,702.885,21146.63,0.173,0.014,0.717,74143.437,-116.813787620324,50.2338492564056,42,36.1780964265502
"644","843",266.407719669,"Montane Cordillera","British Columbia",0.204,0.401,0.334,61.334,0.901,93.181,1189.624,6861.07,261.449,358.766,301.387,9065.479,0.173,0.014,0.717,31764.694,-117.130222900295,50.1757570188342,42,34.0285897543189
"645","842",246.315379965,"Montane Cordillera","British Columbia",0.147,0.336,0.404,19.893,0.905,68.795,894.682,5393.612,197.066,270.45,227.564,7052.17,0.166,0.013,0.717,24698.64,-117.09892767973,50.3020389510629,42,28.6306523003236
"646","892",5070.12464797,"Montane Cordillera","British Columbia",0.138,0.279,0.524,91.263,0.901,1983.501,25147.882,144943.472,5524.999,7581.381,6367.283,191548.518,0.174,0.014,0.717,671645.508,-115.716413747903,50.6251492897318,42,37.7798439485493
"647","840",3313.02005099,"Montane Cordillera","British Columbia",0.138,0.231,0.572,113.751,0.9,1364.444,17232.419,98673.932,3784.537,5193.023,4360.195,130608.55,0.175,0.014,0.717,458060.21,-116.264102595265,50.5317062892275,42,39.4228069827019
"648","2145",238.272435087,"Montane Cordillera","British Columbia",0.199,0.368,0.255,71.728,0.9,75.157,956.067,5454.284,210.015,288.179,242.002,7225.705,0.175,0.014,0.717,25319.151,-115.831630302087,50.6814323790603,42,30.3253920133971
"649","794",337.974389825,"Montane Cordillera","British Columbia",0.319,0.257,0.323,129.054,0.897,130.726,1643.592,9099.568,360.527,494.672,414.974,12144.06,0.181,0.014,0.717,42566.961,-116.996989938096,50.4544887051955,42,35.9318941482166
